id,K1,K2,K3,K4,K5
159_3,0.89521,0.00001,0.00001,0.00001,0.10476
159_4,0.86245,0.00373,0.00001,0.00001,0.13380
158_2,0.96441,0.00001,0.00001,0.00001,0.03556
158_1,0.99623,0.00001,0.00129,0.00001,0.00246
158_4,0.94313,0.00001,0.00001,0.04603,0.01081
158_3,0.96649,0.00001,0.00001,0.00001,0.03347
157_1,0.84698,0.00001,0.00001,0.00001,0.15299
157_2,0.34100,0.00001,0.00001,0.00001,0.65897
157_4,0.53715,0.00001,0.00001,0.00001,0.46282
157_3,0.54430,0.00001,0.00001,0.00001,0.45567
156_2,0.99996,0.00001,0.00001,0.00001,0.00001
156_1,0.93970,0.00001,0.00001,0.00001,0.06027
156_4,0.90467,0.00001,0.00001,0.00001,0.09530
156_3,0.95960,0.00001,0.00001,0.00001,0.04037
155_1,0.99996,0.00001,0.00001,0.00001,0.00001
155_2,0.99115,0.00001,0.00001,0.00001,0.00882
155_5,0.99996,0.00001,0.00001,0.00001,0.00001
155_4,0.99486,0.00001,0.00001,0.00001,0.00511
155_3,0.99996,0.00001,0.00001,0.00001,0.00001
154_1,0.92363,0.00001,0.00001,0.00001,0.07634
154_2,0.99996,0.00001,0.00001,0.00001,0.00001
154_3,0.99070,0.00001,0.00001,0.00001,0.00927
153_1,0.98033,0.00001,0.00001,0.00001,0.01964
153_2,0.89984,0.00001,0.00001,0.00391,0.09623
153_3,0.98027,0.00001,0.00001,0.00001,0.01971
153_4,0.97499,0.00001,0.00001,0.00001,0.02498
152_1,0.99996,0.00001,0.00001,0.00001,0.00001
152_2,0.99996,0.00001,0.00001,0.00001,0.00001
152_3,0.99996,0.00001,0.00001,0.00001,0.00001
151_1,0.99996,0.00001,0.00001,0.00001,0.00001
151_2,0.96543,0.00001,0.00001,0.00001,0.03454
151_4,0.97115,0.00001,0.00001,0.00001,0.02882
150_1,0.89891,0.00001,0.00001,0.00001,0.10106
150_2,0.96236,0.00001,0.00001,0.00001,0.03761
150_4,0.88343,0.00001,0.00001,0.00001,0.11654
150_3,0.94237,0.00001,0.00001,0.00001,0.05760
15_1,0.99996,0.00001,0.00001,0.00001,0.00001
15_2,0.99996,0.00001,0.00001,0.00001,0.00001
15_5,0.99996,0.00001,0.00001,0.00001,0.00001
15_4,0.99996,0.00001,0.00001,0.00001,0.00001
15_3,0.99996,0.00001,0.00001,0.00001,0.00001
149_1,0.93571,0.00001,0.00006,0.00001,0.06420
149_2,0.95476,0.00001,0.00001,0.00001,0.04521
149_4,0.93166,0.00001,0.00001,0.00001,0.06832
149_3,0.92935,0.00001,0.00001,0.00001,0.07062
148_1,0.99146,0.00001,0.00001,0.00001,0.00851
148_2,0.99996,0.00001,0.00001,0.00001,0.00001
148_3,0.99996,0.00001,0.00001,0.00001,0.00001
148_4,0.99996,0.00001,0.00001,0.00001,0.00001
147_1,0.99996,0.00001,0.00001,0.00001,0.00001
147_2,0.92585,0.00001,0.00001,0.00001,0.07412
147_3,0.95021,0.00001,0.00001,0.00001,0.04976
146_3,0.96933,0.00001,0.00001,0.00001,0.03064
145_1,0.99996,0.00001,0.00001,0.00001,0.00001
145_2,0.98738,0.00851,0.00001,0.00001,0.00409
145_3,0.98608,0.00001,0.00001,0.00001,0.01389
144_1,0.99996,0.00001,0.00001,0.00001,0.00001
144_2,0.97889,0.00001,0.00001,0.00001,0.02108
144_3,0.98712,0.00001,0.00001,0.00001,0.01285
144_4,0.99089,0.00434,0.00002,0.00001,0.00475
143_2,0.97911,0.00001,0.00001,0.00001,0.02086
143_1,0.99203,0.00001,0.00598,0.00001,0.00197
143_3,0.99996,0.00001,0.00001,0.00001,0.00001
142_4,0.98368,0.00001,0.00001,0.00001,0.01629
142_3,0.97238,0.01576,0.00001,0.00001,0.01184
141_2,0.93776,0.00001,0.00001,0.00001,0.06221
141_1,0.99996,0.00001,0.00001,0.00001,0.00001
141_5,0.99996,0.00001,0.00001,0.00001,0.00001
141_4,0.93950,0.00001,0.00001,0.00001,0.06047
141_3,0.97343,0.00001,0.00001,0.00001,0.02654
140_1,0.99996,0.00001,0.00001,0.00001,0.00001
140_2,0.97296,0.00001,0.00001,0.00001,0.02701
140_3,0.99996,0.00001,0.00001,0.00001,0.00001
140_4,0.99996,0.00001,0.00001,0.00001,0.00001
14_4,0.99996,0.00001,0.00001,0.00001,0.00001
14_3,0.99996,0.00001,0.00001,0.00001,0.00001
14_1,0.99996,0.00001,0.00001,0.00001,0.00001
14_2,0.99996,0.00001,0.00001,0.00001,0.00001
14_5,0.99996,0.00001,0.00001,0.00001,0.00001
139_1,0.99894,0.00001,0.00001,0.00001,0.00103
139_3,0.99996,0.00001,0.00001,0.00001,0.00001
139_4,0.99996,0.00001,0.00001,0.00001,0.00001
138_4,0.98182,0.00001,0.00001,0.00001,0.01815
137_4,0.99996,0.00001,0.00001,0.00001,0.00001
136_1,0.98643,0.00001,0.00001,0.00001,0.01354
136_2,0.94164,0.00001,0.00001,0.00001,0.05833
136_3,0.99101,0.00001,0.00001,0.00001,0.00896
135_1,0.96892,0.00001,0.00001,0.00001,0.03105
135_2,0.99473,0.00159,0.00001,0.00001,0.00366
135_3,0.99996,0.00001,0.00001,0.00001,0.00001
134_1,0.96067,0.00001,0.00001,0.00001,0.03930
134_2,0.95180,0.00001,0.00001,0.00001,0.04817
134_4,0.98408,0.00001,0.00018,0.00001,0.01572
134_3,0.95668,0.00001,0.00001,0.00001,0.04329
133_2,0.96205,0.00001,0.00001,0.00001,0.03792
133_1,0.99905,0.00001,0.00092,0.00001,0.00001
133_4,0.91803,0.00001,0.00001,0.00001,0.08194
133_3,0.99996,0.00001,0.00001,0.00001,0.00001
132_1,0.99996,0.00001,0.00001,0.00001,0.00001
132_2,0.99996,0.00001,0.00001,0.00001,0.00001
132_3,0.99996,0.00001,0.00001,0.00001,0.00001
132_4,0.99996,0.00001,0.00001,0.00001,0.00001
131_1,0.98080,0.00574,0.00001,0.00001,0.01344
131_2,0.92326,0.00001,0.00001,0.00001,0.07671
131_4,0.99116,0.00001,0.00001,0.00001,0.00881
131_3,0.98857,0.00001,0.00001,0.00001,0.01140
130_1,0.99996,0.00001,0.00001,0.00001,0.00001
130_3,0.99996,0.00001,0.00001,0.00001,0.00001
130_4,0.99996,0.00001,0.00001,0.00001,0.00001
13_1,0.98288,0.01441,0.00001,0.00001,0.00269
13_2,0.99996,0.00001,0.00001,0.00001,0.00001
13_4,0.99996,0.00001,0.00001,0.00001,0.00001
129_1,0.98364,0.00001,0.00001,0.00001,0.01633
129_2,0.99407,0.00001,0.00001,0.00001,0.00590
129_4,0.98282,0.01715,0.00001,0.00001,0.00001
129_3,0.99307,0.00001,0.00231,0.00001,0.00460
128_1,0.99946,0.00001,0.00001,0.00001,0.00051
128_2,0.99441,0.00001,0.00001,0.00001,0.00556
128_3,0.98537,0.00001,0.00216,0.00001,0.01245
128_4,0.99996,0.00001,0.00001,0.00001,0.00001
127_2,0.79967,0.00001,0.00001,0.00001,0.20030
127_4,0.98022,0.00001,0.00195,0.00001,0.01780
127_3,0.95731,0.00001,0.00001,0.00001,0.04266
126_1,0.92788,0.00001,0.00001,0.00001,0.07209
126_2,0.99837,0.00001,0.00160,0.00001,0.00001
126_4,0.92460,0.00001,0.00001,0.00001,0.07537
126_3,0.96614,0.00001,0.00001,0.00001,0.03383
125_2,0.99996,0.00001,0.00001,0.00001,0.00001
125_1,0.99996,0.00001,0.00001,0.00001,0.00001
124_1,0.99996,0.00001,0.00001,0.00001,0.00001
124_2,0.94862,0.00001,0.00900,0.00001,0.04236
124_3,0.98250,0.00001,0.00001,0.00001,0.01747
124_4,0.95827,0.00001,0.01045,0.00001,0.03126
123_1,0.99510,0.00001,0.00197,0.00001,0.00291
123_2,0.99289,0.00001,0.00001,0.00001,0.00708
123_4,0.99379,0.00001,0.00001,0.00001,0.00618
123_3,0.96893,0.00001,0.00001,0.00001,0.03104
122_1,0.95515,0.00001,0.00001,0.00001,0.04482
122_2,0.97058,0.00001,0.00001,0.00001,0.02939
122_4,0.93788,0.00001,0.00001,0.00001,0.06209
122_3,0.94768,0.00001,0.00001,0.00001,0.05229
121_1,0.98791,0.00001,0.00001,0.00056,0.01151
121_2,0.98891,0.00001,0.00001,0.00001,0.01106
121_3,0.97948,0.00001,0.00001,0.00001,0.02049
120_1,0.99996,0.00001,0.00001,0.00001,0.00001
120_2,0.99996,0.00001,0.00001,0.00001,0.00001
120_3,0.99996,0.00001,0.00001,0.00001,0.00001
12_6,0.87143,0.00001,0.00001,0.00001,0.12854
12_4,0.85075,0.00001,0.00001,0.00001,0.14922
12_1,0.98504,0.00001,0.00001,0.00001,0.01493
12_2,0.99621,0.00001,0.00001,0.00001,0.00376
12_8,0.91378,0.00001,0.00001,0.00001,0.08619
12_7,0.91797,0.00001,0.00001,0.00001,0.08200
12_5,0.87241,0.00422,0.00001,0.00001,0.12336
12_3,0.99996,0.00001,0.00001,0.00001,0.00001
119_1,0.99679,0.00001,0.00001,0.00001,0.00317
119_2,0.99886,0.00001,0.00001,0.00001,0.00111
119_3,0.99145,0.00001,0.00001,0.00001,0.00852
118_1,0.99996,0.00001,0.00001,0.00001,0.00001
118_2,0.81363,0.00001,0.00001,0.00001,0.18634
118_3,0.94198,0.01730,0.00001,0.00001,0.04070
117_1,0.74019,0.00001,0.00001,0.00001,0.25978
117_2,0.99540,0.00001,0.00001,0.00001,0.00457
117_4,0.90209,0.00001,0.00001,0.00001,0.09788
117_3,0.79217,0.00001,0.00001,0.00001,0.20780
116_1,0.98149,0.00001,0.00001,0.00001,0.01848
116_2,0.80268,0.04397,0.00001,0.00001,0.15334
116_4,0.93303,0.00001,0.00001,0.00001,0.06694
116_3,0.89714,0.00001,0.00178,0.00001,0.10106
115_2,0.96165,0.00001,0.00627,0.00001,0.03206
115_1,0.99996,0.00001,0.00001,0.00001,0.00001
114_1,0.94830,0.00001,0.00001,0.00001,0.05167
114_2,0.99478,0.00001,0.00001,0.00001,0.00519
114_4,0.99996,0.00001,0.00001,0.00001,0.00001
114_3,0.97199,0.00001,0.00001,0.00001,0.02798
113_1,0.95517,0.00001,0.00001,0.00001,0.04480
113_2,0.94039,0.00001,0.00001,0.00001,0.05958
113_4,0.92444,0.00001,0.00001,0.00001,0.07553
113_3,0.94803,0.00001,0.00001,0.00001,0.05194
112_2,0.99996,0.00001,0.00001,0.00001,0.00001
112_1,0.99996,0.00001,0.00001,0.00001,0.00001
112_4,0.99996,0.00001,0.00001,0.00001,0.00001
112_3,0.99996,0.00001,0.00001,0.00001,0.00001
111_1,0.93479,0.00001,0.00001,0.00001,0.06518
111_2,0.94383,0.00001,0.00001,0.00001,0.05614
111_4,0.95559,0.00001,0.00001,0.00001,0.04438
111_3,0.89549,0.00001,0.00001,0.00001,0.10448
110_1,0.99996,0.00001,0.00001,0.00001,0.00001
110_2,0.93573,0.00001,0.00001,0.00001,0.06424
110_4,0.93884,0.00001,0.00001,0.00001,0.06113
110_3,0.96280,0.00001,0.00001,0.00001,0.03717
11_4,0.97746,0.00001,0.00001,0.00001,0.02251
11_1,0.99996,0.00001,0.00001,0.00001,0.00001
11_2,0.95107,0.00001,0.00001,0.00001,0.04890
11_3,0.98566,0.00001,0.00001,0.00001,0.01431
11_6,0.99996,0.00001,0.00001,0.00001,0.00001
11_5,0.99996,0.00001,0.00001,0.00001,0.00001
109_1,0.99996,0.00001,0.00001,0.00001,0.00001
109_2,0.99996,0.00001,0.00001,0.00001,0.00001
109_4,0.99996,0.00001,0.00001,0.00001,0.00001
109_3,0.99996,0.00001,0.00001,0.00001,0.00001
108_1,0.99262,0.00001,0.00001,0.00001,0.00736
108_2,0.99996,0.00001,0.00001,0.00001,0.00001
108_4,0.99069,0.00001,0.00001,0.00001,0.00928
108_3,0.98617,0.00001,0.00001,0.00001,0.01380
107_2,0.99996,0.00001,0.00001,0.00001,0.00001
107_1,0.97955,0.01375,0.00001,0.00001,0.00668
107_3,0.98022,0.01975,0.00001,0.00001,0.00001
107_4,0.97990,0.00715,0.00001,0.00001,0.01294
106_1,0.99996,0.00001,0.00001,0.00001,0.00001
106_2,0.90311,0.00426,0.00001,0.00001,0.09261
106_4,0.98343,0.00893,0.00001,0.00001,0.00761
106_3,0.92398,0.00001,0.00001,0.00001,0.07599
105_2,0.96944,0.00001,0.00001,0.00001,0.03053
105_1,0.92875,0.00001,0.00001,0.00001,0.07122
105_4,0.90568,0.00001,0.00001,0.00001,0.09428
105_3,0.99996,0.00001,0.00001,0.00001,0.00001
104_1,0.99182,0.00001,0.00815,0.00001,0.00001
104_2,0.99136,0.00001,0.00001,0.00001,0.00861
104_3,0.99013,0.00001,0.00001,0.00001,0.00984
104_4,0.99617,0.00001,0.00380,0.00001,0.00001
103_1,0.85462,0.00842,0.00001,0.00001,0.13695
103_4,0.87522,0.00002,0.00001,0.00001,0.12475
103_3,0.83710,0.02700,0.00001,0.00001,0.13588
102_1,0.91068,0.00001,0.00001,0.00001,0.08929
102_2,0.96706,0.00758,0.00001,0.00001,0.02533
102_3,0.75823,0.14649,0.00946,0.00001,0.08581
102_4,0.92372,0.07554,0.00001,0.00001,0.00072
101_1,0.97785,0.00001,0.00001,0.00001,0.02212
101_2,0.99466,0.00001,0.00001,0.00001,0.00531
101_4,0.99246,0.00001,0.00002,0.00750,0.00001
101_3,0.96318,0.00001,0.00001,0.00001,0.03679
101_5,0.99996,0.00001,0.00001,0.00001,0.00001
100_1,0.94171,0.00001,0.00001,0.00529,0.05298
100_2,0.99996,0.00001,0.00001,0.00001,0.00001
100_5,0.94049,0.00001,0.00001,0.00674,0.05275
100_4,0.99462,0.00001,0.00001,0.00001,0.00534
100_3,0.99996,0.00001,0.00001,0.00001,0.00001
10_2,0.97599,0.00001,0.00002,0.00001,0.02397
10_1,0.92382,0.00001,0.00001,0.00001,0.07615
10_3,0.98208,0.00001,0.00001,0.00001,0.01789
1_3,0.99996,0.00001,0.00001,0.00001,0.00001
1_5,0.99996,0.00001,0.00001,0.00001,0.00001
1_1,0.99996,0.00001,0.00001,0.00001,0.00001
1_2,0.83861,0.15902,0.00227,0.00001,0.00009
1_4,0.95722,0.04275,0.00001,0.00001,0.00001
HG00096,0.99996,0.00001,0.00001,0.00001,0.00001
HG00097,0.99996,0.00001,0.00001,0.00001,0.00001
HG00099,0.99996,0.00001,0.00001,0.00001,0.00001
HG00100,0.99996,0.00001,0.00001,0.00001,0.00001
HG00101,0.99996,0.00001,0.00001,0.00001,0.00001
HG00102,0.99996,0.00001,0.00001,0.00001,0.00001
HG00103,0.99996,0.00001,0.00001,0.00001,0.00001
HG00105,0.99996,0.00001,0.00001,0.00001,0.00001
HG00106,0.99996,0.00001,0.00001,0.00001,0.00001
HG00107,0.99996,0.00001,0.00001,0.00001,0.00001
HG00108,0.99996,0.00001,0.00001,0.00001,0.00001
HG00109,0.99996,0.00001,0.00001,0.00001,0.00001
HG00110,0.99996,0.00001,0.00001,0.00001,0.00001
HG00111,0.99996,0.00001,0.00001,0.00001,0.00001
HG00112,0.97259,0.02738,0.00001,0.00001,0.00001
HG00113,0.99996,0.00001,0.00001,0.00001,0.00001
HG00114,0.99573,0.00001,0.00001,0.00001,0.00424
HG00115,0.99996,0.00001,0.00001,0.00001,0.00001
HG00116,0.99996,0.00001,0.00001,0.00001,0.00001
HG00117,0.98662,0.01335,0.00001,0.00001,0.00001
HG00118,0.99996,0.00001,0.00001,0.00001,0.00001
HG00119,0.99996,0.00001,0.00001,0.00001,0.00001
HG00120,0.99996,0.00001,0.00001,0.00001,0.00001
HG00121,0.99996,0.00001,0.00001,0.00001,0.00001
HG00122,0.99996,0.00001,0.00001,0.00001,0.00001
HG00123,0.99996,0.00001,0.00001,0.00001,0.00001
HG00125,0.99996,0.00001,0.00001,0.00001,0.00001
HG00126,0.99139,0.00383,0.00001,0.00001,0.00476
HG00127,0.99996,0.00001,0.00001,0.00001,0.00001
HG00128,0.99996,0.00001,0.00001,0.00001,0.00001
HG00129,0.99996,0.00001,0.00001,0.00001,0.00001
HG00130,0.99996,0.00001,0.00001,0.00001,0.00001
HG00131,0.99995,0.00001,0.00002,0.00001,0.00001
HG00132,0.99353,0.00644,0.00001,0.00001,0.00001
HG00133,0.99996,0.00001,0.00001,0.00001,0.00001
HG00136,0.99996,0.00001,0.00001,0.00001,0.00001
HG00137,0.99996,0.00001,0.00001,0.00001,0.00001
HG00138,0.99996,0.00001,0.00001,0.00001,0.00001
HG00139,0.99996,0.00001,0.00001,0.00001,0.00001
HG00140,0.99360,0.00001,0.00001,0.00001,0.00637
HG00141,0.99996,0.00001,0.00001,0.00001,0.00001
HG00142,0.97545,0.02452,0.00001,0.00001,0.00001
HG00143,0.99996,0.00001,0.00001,0.00001,0.00001
HG00145,0.99995,0.00001,0.00002,0.00001,0.00001
HG00146,0.99996,0.00001,0.00001,0.00001,0.00001
HG00148,0.99996,0.00001,0.00001,0.00001,0.00001
HG00149,0.99996,0.00001,0.00001,0.00001,0.00001
HG00150,0.99996,0.00001,0.00001,0.00001,0.00001
HG00151,0.99996,0.00001,0.00001,0.00001,0.00001
HG00154,0.99996,0.00001,0.00001,0.00001,0.00001
HG00155,0.99996,0.00001,0.00001,0.00001,0.00001
HG00157,0.99996,0.00001,0.00001,0.00001,0.00001
HG00158,0.99996,0.00001,0.00001,0.00001,0.00001
HG00159,0.99996,0.00001,0.00001,0.00001,0.00001
HG00160,0.99996,0.00001,0.00001,0.00001,0.00001
HG00171,0.96762,0.00001,0.00001,0.00001,0.03235
HG00173,0.97062,0.00001,0.00001,0.00001,0.02935
HG00174,0.98965,0.00001,0.00001,0.00001,0.01032
HG00176,0.98637,0.00001,0.00001,0.00001,0.01360
HG00177,0.91631,0.00001,0.00001,0.00001,0.08366
HG00178,0.93734,0.00001,0.00001,0.00001,0.06263
HG00179,0.92149,0.00001,0.00002,0.00001,0.07847
HG00180,0.95389,0.00001,0.00001,0.00001,0.04608
HG00181,0.93275,0.00001,0.00001,0.00001,0.06722
HG00182,0.97834,0.00001,0.00001,0.00001,0.02163
HG00183,0.94069,0.00001,0.00001,0.00001,0.05928
HG00185,0.93237,0.00001,0.00001,0.00001,0.06760
HG00186,0.94424,0.00001,0.00001,0.00001,0.05573
HG00187,0.99426,0.00001,0.00001,0.00001,0.00571
HG00188,0.95108,0.00001,0.00001,0.00001,0.04889
HG00189,0.94538,0.00001,0.00001,0.00001,0.05459
HG00190,0.93124,0.04448,0.00001,0.00001,0.02426
HG00231,0.99996,0.00001,0.00001,0.00001,0.00001
HG00232,0.99996,0.00001,0.00001,0.00001,0.00001
HG00233,0.99996,0.00001,0.00001,0.00001,0.00001
HG00234,0.99996,0.00001,0.00001,0.00001,0.00001
HG00235,0.99996,0.00001,0.00001,0.00001,0.00001
HG00236,0.99996,0.00001,0.00001,0.00001,0.00001
HG00237,0.99996,0.00001,0.00001,0.00001,0.00001
HG00238,0.99554,0.00001,0.00001,0.00001,0.00443
HG00239,0.99996,0.00001,0.00001,0.00001,0.00001
HG00240,0.99996,0.00001,0.00001,0.00001,0.00001
HG00242,0.99872,0.00125,0.00001,0.00001,0.00001
HG00243,0.99996,0.00001,0.00001,0.00001,0.00001
HG00244,0.99996,0.00001,0.00001,0.00001,0.00001
HG00245,0.99996,0.00001,0.00001,0.00001,0.00001
HG00246,0.99996,0.00001,0.00001,0.00001,0.00001
HG00250,0.99782,0.00215,0.00001,0.00001,0.00001
HG00251,0.99996,0.00001,0.00001,0.00001,0.00001
HG00252,0.98966,0.01031,0.00001,0.00001,0.00001
HG00253,0.99995,0.00001,0.00002,0.00001,0.00001
HG00254,0.99996,0.00001,0.00001,0.00001,0.00001
HG00255,0.99996,0.00001,0.00001,0.00001,0.00001
HG00256,0.99996,0.00001,0.00001,0.00001,0.00001
HG00257,0.99996,0.00001,0.00001,0.00001,0.00001
HG00258,0.99996,0.00001,0.00001,0.00001,0.00001
HG00259,0.99996,0.00001,0.00001,0.00001,0.00001
HG00260,0.99995,0.00001,0.00002,0.00001,0.00001
HG00261,0.99996,0.00001,0.00001,0.00001,0.00001
HG00262,0.99996,0.00001,0.00001,0.00001,0.00001
HG00263,0.99996,0.00001,0.00001,0.00001,0.00001
HG00264,0.99996,0.00001,0.00001,0.00001,0.00001
HG00265,0.99996,0.00001,0.00001,0.00001,0.00001
HG00266,0.94073,0.00069,0.00001,0.00001,0.05856
HG00267,0.98812,0.00001,0.00001,0.00001,0.01185
HG00268,0.99996,0.00001,0.00001,0.00001,0.00001
HG00269,0.94328,0.00001,0.00001,0.00001,0.05669
HG00271,0.94662,0.00623,0.00001,0.00001,0.04713
HG00272,0.95311,0.00001,0.00001,0.00001,0.04686
HG00273,0.97088,0.00001,0.00001,0.00001,0.02909
HG00274,0.96647,0.00001,0.00001,0.00001,0.03350
HG00275,0.99996,0.00001,0.00001,0.00001,0.00001
HG00276,0.96713,0.00001,0.00001,0.00001,0.03284
HG00277,0.99265,0.00001,0.00001,0.00001,0.00732
HG00278,0.96920,0.00001,0.00001,0.00001,0.03077
HG00280,0.91969,0.00001,0.00001,0.00001,0.08028
HG00281,0.97301,0.00001,0.00001,0.00001,0.02696
HG00282,0.95726,0.00979,0.00001,0.00001,0.03294
HG00284,0.97736,0.00001,0.00001,0.00001,0.02261
HG00285,0.91496,0.00001,0.00001,0.00001,0.08501
HG00288,0.97696,0.02302,0.00001,0.00001,0.00001
HG00290,0.95468,0.00001,0.00001,0.00001,0.04529
HG00304,0.95468,0.00001,0.00001,0.00001,0.04529
HG00306,0.96665,0.00001,0.00001,0.00001,0.03332
HG00308,0.94715,0.01277,0.00001,0.00001,0.04005
HG00309,0.97952,0.00001,0.00001,0.00001,0.02045
HG00310,0.97220,0.02247,0.00001,0.00001,0.00531
HG00311,0.99034,0.00001,0.00001,0.00001,0.00963
HG00313,0.97065,0.00001,0.00001,0.00001,0.02932
HG00315,0.88546,0.00001,0.00001,0.00001,0.11451
HG00318,0.97654,0.00001,0.00001,0.00001,0.02343
HG00319,0.96817,0.00001,0.00001,0.00001,0.03180
HG00320,0.99532,0.00001,0.00001,0.00001,0.00465
HG00321,0.93177,0.00001,0.00001,0.00001,0.06820
HG00323,0.96919,0.00001,0.00001,0.00001,0.03078
HG00324,0.93369,0.00001,0.00001,0.00001,0.06628
HG00325,0.96109,0.00001,0.00001,0.00001,0.03888
HG00326,0.96689,0.00001,0.00001,0.00001,0.03308
HG00327,0.99996,0.00001,0.00001,0.00001,0.00001
HG00328,0.96812,0.00001,0.00001,0.00001,0.03185
HG00329,0.97391,0.00001,0.00001,0.00001,0.02606
HG00330,0.96456,0.00001,0.00001,0.00001,0.03541
HG00331,0.92103,0.01718,0.00001,0.00001,0.06177
HG00332,0.97636,0.00001,0.00001,0.00001,0.02361
HG00334,0.94916,0.00001,0.00001,0.00001,0.05081
HG00335,0.96306,0.00001,0.00001,0.00001,0.03691
HG00336,0.94210,0.00001,0.00001,0.00001,0.05786
HG00337,0.93353,0.00001,0.00001,0.00001,0.06644
HG00338,0.98490,0.00001,0.00002,0.00001,0.01507
HG00339,0.91368,0.00001,0.00001,0.00001,0.08629
HG00341,0.98144,0.00001,0.00001,0.00001,0.01853
HG00342,0.93965,0.00001,0.00001,0.00001,0.06032
HG00343,0.97124,0.00001,0.00001,0.00001,0.02873
HG00344,0.99996,0.00001,0.00001,0.00001,0.00001
HG00345,0.93036,0.00001,0.00001,0.00001,0.06961
HG00346,0.96721,0.00001,0.00001,0.00001,0.03276
HG00349,0.98658,0.00001,0.00001,0.00001,0.01339
HG00350,0.96408,0.00001,0.00001,0.00001,0.03589
HG00351,0.99867,0.00001,0.00001,0.00001,0.00130
HG00353,0.94789,0.00001,0.00001,0.00001,0.05208
HG00355,0.95759,0.00001,0.00001,0.00001,0.04238
HG00356,0.94258,0.00001,0.00001,0.00001,0.05739
HG00357,0.99159,0.00001,0.00001,0.00001,0.00838
HG00358,0.98071,0.00001,0.00001,0.00001,0.01926
HG00360,0.97803,0.00550,0.00001,0.00001,0.01646
HG00361,0.94652,0.00001,0.00001,0.00001,0.05345
HG00362,0.94681,0.00001,0.00001,0.00001,0.05316
HG00364,0.99394,0.00001,0.00001,0.00001,0.00603
HG00365,0.96086,0.00673,0.00001,0.00001,0.03239
HG00366,0.93748,0.00001,0.00001,0.00001,0.06249
HG00367,0.97009,0.00001,0.00001,0.00001,0.02988
HG00368,0.96726,0.00001,0.00001,0.00001,0.03271
HG00369,0.92299,0.00001,0.00001,0.00001,0.07698
HG00371,0.99190,0.00308,0.00001,0.00001,0.00500
HG00372,0.97099,0.01031,0.00001,0.00001,0.01868
HG00373,0.96846,0.00001,0.00001,0.00001,0.03151
HG00375,0.91648,0.00001,0.00001,0.00001,0.08349
HG00376,0.94907,0.00001,0.00001,0.00001,0.05090
HG00378,0.98287,0.00001,0.00001,0.00001,0.01710
HG00379,0.93741,0.00001,0.00001,0.00001,0.06256
HG00380,0.99727,0.00001,0.00001,0.00001,0.00270
HG00381,0.97844,0.00001,0.00001,0.00001,0.02153
HG00382,0.92231,0.00001,0.00001,0.00001,0.07766
HG00383,0.95784,0.00001,0.00001,0.00001,0.04213
HG00384,0.93930,0.00001,0.00001,0.00001,0.06067
HG00403,0.00001,0.00001,0.00001,0.00001,0.99996
HG00404,0.00001,0.00001,0.00001,0.00001,0.99996
HG00405,0.00001,0.00001,0.00001,0.00001,0.99996
HG00406,0.00001,0.00001,0.00001,0.00001,0.99996
HG00407,0.00001,0.00001,0.00001,0.00001,0.99996
HG00408,0.00001,0.00001,0.00001,0.00001,0.99996
HG00409,0.00001,0.00001,0.00001,0.00001,0.99996
HG00410,0.00001,0.00001,0.00001,0.00001,0.99996
HG00418,0.00001,0.00001,0.00001,0.00001,0.99996
HG00419,0.00001,0.00001,0.00001,0.00001,0.99996
HG00420,0.00001,0.00001,0.00001,0.00001,0.99996
HG00421,0.00001,0.00001,0.00001,0.00001,0.99996
HG00422,0.00001,0.00001,0.00001,0.00001,0.99996
HG00423,0.00001,0.00001,0.00001,0.00001,0.99996
HG00427,0.00001,0.00001,0.00001,0.00001,0.99996
HG00428,0.00001,0.00001,0.00001,0.00001,0.99996
HG00429,0.00001,0.00001,0.00001,0.00001,0.99996
HG00436,0.00001,0.00001,0.00001,0.00001,0.99996
HG00437,0.00001,0.00001,0.00001,0.00001,0.99996
HG00438,0.00001,0.00001,0.00001,0.00001,0.99996
HG00442,0.00001,0.00001,0.00001,0.00001,0.99996
HG00443,0.00001,0.00001,0.00001,0.00001,0.99996
HG00444,0.00001,0.00001,0.00001,0.00001,0.99996
HG00445,0.00001,0.00001,0.00001,0.00001,0.99996
HG00446,0.00001,0.00001,0.00001,0.00001,0.99996
HG00447,0.00001,0.00001,0.00001,0.00001,0.99996
HG00448,0.00001,0.00001,0.00001,0.00001,0.99996
HG00449,0.00001,0.00001,0.00001,0.00001,0.99996
HG00450,0.00001,0.00001,0.00001,0.00001,0.99996
HG00451,0.00001,0.00001,0.00001,0.00001,0.99996
HG00452,0.00001,0.00001,0.00001,0.00001,0.99996
HG00453,0.00001,0.00001,0.00001,0.00001,0.99996
HG00457,0.00001,0.00001,0.00001,0.00001,0.99996
HG00458,0.00001,0.00001,0.00001,0.00001,0.99996
HG00459,0.00001,0.00001,0.00001,0.00001,0.99996
HG00463,0.00001,0.00001,0.00001,0.00001,0.99996
HG00464,0.00001,0.00001,0.00001,0.00001,0.99996
HG00465,0.00001,0.00001,0.00001,0.00001,0.99996
HG00472,0.00001,0.00001,0.00001,0.00001,0.99996
HG00473,0.00076,0.00001,0.00001,0.00001,0.99921
HG00474,0.00001,0.00001,0.00001,0.00001,0.99996
HG00475,0.00001,0.00001,0.00001,0.00001,0.99996
HG00476,0.00001,0.00001,0.00001,0.00001,0.99996
